URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://smart.who.int/ddcc/CodeSystem/DDCC-QR-Format-CodeSystem,1.0.0,draft,,DDCC_QR_Format_CodeSystem,DDCC QR Format Codes,"Possible formats available for QR data.","ValueSet/DDCC-QR-Format-ValueSet"
http://smart.who.int/ddcc/CodeSystem/DDCC-QR-Type-CodeSystem,1.0.0,draft,,DDCC_QR_Type_CodeSystem,DDCC QR Category Usage Codes,"Possible formats available for QR usage.","ValueSet/DDCC-QR-Type-ValueSet"
http://smart.who.int/ddcc/CodeSystem/lab-test-pathogen-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_pathogen,DIVOC lab test pathogen codes used in this IG,"All DIVOC lab test pathogen codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/lab-test-pathogen-divoc,ConceptMap/lab-test-pathogen-divoc-to-icd11"
http://smart.who.int/ddcc/CodeSystem/lab-test-qual-result-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_result,DIVOC lab test result codes used in this IG,"All DIVOC lab test result codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ConceptMap/lab-test-qual-result-divoc-to-icd11,ValueSet/lab-test-qual-result-divoc"
http://smart.who.int/ddcc/CodeSystem/lab-test-qual-result-icao,1.0.0,draft,,WHO_DDCC_icao_lab_test_result,ICAO lab test result codes used in this IG,"All ICAO lab test result codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/lab-test-qual-result-icao,ConceptMap/lab-test-qual-result-icao-to-icd11"
http://smart.who.int/ddcc/CodeSystem/lab-test-sample-origin-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_origin,DIVOC lab test origin codes used in this IG,"All DIVOC lab test origin codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/lab-test-sample-origin-divoc,ConceptMap/lab-test-sample-origin-divoc-to-icd11"
http://smart.who.int/ddcc/CodeSystem/lab-test-sample-origin-icao,1.0.0,draft,,WHO_DDCC_icao_lab_test_origin,ICAO lab test origin codes used in this IG,"All ICAO lab test origin codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/lab-test-sample-origin-icao,ConceptMap/lab-test-sample-origin-icao-to-icd11"
http://smart.who.int/ddcc/CodeSystem/lab-test-type-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_type,DIVOC lab test type codes used in this IG,"All DIVOC lab test type codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/lab-test-type-divoc,ConceptMap/lab-test-type-divoc-to-icd11"
http://smart.who.int/ddcc/CodeSystem/lab-test-type-icao,1.0.0,draft,,WHO_DDCC_icao_lab_test_type,ICAO lab test type codes used in this IG,"All ICAO lab test type codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.","ConceptMap/lab-test-type-icao-to-icd11,ValueSet/lab-test-type-icao"
http://smart.who.int/ddcc/DIVOC,1.0.0,draft,,DIVOC_CodeSystem,COVID-19 Vaccine Codes for DIVOC,"COVID-19 Vaccine codes for DIVOC so the FHIR server can perform expansions.","ConceptMap/who-ddcc-map-icd11-divoc-vaccines,ValueSet/DIVOC-ValueSet,ConceptMap/who-ddcc-map-divoc-icd11-vaccines"
http://smart.who.int/ddcc/ICAOV1,1.0.0,draft,,ICAOV1_CodeSystem,DDCC Codes for ICAO Vaccines,"ICAO vaccines codes for DDCC so the FHIR server can perform expansions.","ValueSet/ICAOVaccineListV1,ConceptMap/who-ddcc-map-icao-icd11-vaccines,ConceptMap/who-ddcc-map-icd11-icao-vaccines"
http://snomed.info/sct,1.0.0,draft,,WHO_DDCC_snomed,SNOMED codes used in this IG,"All SNOMED codes from `http://snomed.info/sct` used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/lab-test-pathogen-covid19-snomed,ConceptMap/who-ddcc-map-icd11-sct-disease-targeted,ConceptMap/vaccine-covid19-snomed-to-icd11,ValueSet/target-site-uv-ips,ValueSet/lab-test-qual-result-snomed,ConceptMap/lab-test-qual-result-snomed-to-icd11,ValueSet/targetDiseases-uv-ips,ValueSet/vaccine-covid19-snomed,ConceptMap/who-ddcc-map-loinc-sct-type-of-test,ConceptMap/who-ddcc-map-icd11-sct-vaccines,ConceptMap/who-ddcc-map-icd11-sct-agent-targeted,ValueSet/vaccines-uv-ips,ConceptMap/lab-test-pathogen-snomed-to-icd11,ConceptMap/who-ddcc-map-ichi-sct-type-of-test,ConceptMap/who-ddcc-map-ichi-sct-specimen-origin,ConceptMap/who-ddcc-map-icd11-sct-test-result,ConceptMap/who-ddcc-map-sct-ichi-specimen-origin"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,2.2.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/personal-relationship-uv-ips"
http://www.whocc.no/atc,2.0.1,active,"2.16.840.1.113883.6.73",WC,WHO ATC,"WHO ATC","ValueSet/whoatc-uv-ips"
https://ec.europa.eu/health/documents/community-register/html/,1.0.0,draft,,WHO_DDCC_euur,EUUR codes used in this IG,"All EUUR codes from `https://ec.europa.eu/health/documents/community-register/html/` used in this IG. Provided so the FHIR server can perform expansions.","ValueSet/vaccine-covid19-euur,ConceptMap/vaccine-covid19-euur-to-icd11,ConceptMap/who-ddcc-map-icd11-eudcc-vaccines,ValueSet/vaccines-covid-19-names,ConceptMap/who-ddcc-map-eudcc-icd11-vaccines"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/all-languages"
urn:iso:std:iso:3166,1.0.0,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/iso3166-1-2,ValueSet/iso3166-1-3"
