"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"CertICAO.data.msg.pid.ai","CertICAO.data.msg.pid.ai","","","",0,1,"","","","string {[]} {[]}
","Other Document Number","Other Document Number","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.pid.ai",0,1,"",""
"CertICAO.data.msg.pid.sex","CertICAO.data.msg.pid.sex","","","",0,1,"","","","string {[]} {[]}
","Sex of the test subject (as specified in Doc 9303-4 Section 4.1.1.1 – Visual Inspection Zone)","Sex of the test subject (as specified in Doc 9303-4 Section 4.1.1.1 – Visual Inspection Zone)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.pid.sex",0,1,"",""
"CertICAO.data.msg.utci","CertICAO.data.msg.utci","","","",0,1,"","","","string {[]} {[]}
","UTCI (Unique Test Certificate Identifier; used for `icao.test` only, not used of `icao.vacc`)","UTCI (Unique Test Certificate Identifier; used for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.utci",0,1,"",""
"CertICAO.data.msg.sp","CertICAO.data.msg.sp","","","",0,1,"","","","BackboneElement {[]} {[]}
","ServiceProvider (Required for `icao.test` only, not used of `icao.vacc`)","ServiceProvider (Required for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO.data.msg.sp.id","CertICAO.data.msg.sp.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO.data.msg.sp.extension","CertICAO.data.msg.sp.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO.data.msg.sp.modifierExtension","CertICAO.data.msg.sp.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO.data.msg.sp.spn","CertICAO.data.msg.sp.spn","","","",1,1,"","","","string {[]} {[]}
","Name of testing facility or service provider","Name of testing facility or service provider","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp.spn",1,1,"",""
"CertICAO.data.msg.sp.ctr","CertICAO.data.msg.sp.ctr","","","",1,1,"","","","string {[]} {[]}
","Country of test (spec does not indicate code system, but presumably this is ISO-3166 like the other country codes in the certificate)","Country of test (spec does not indicate code system, but presumably this is ISO-3166 like the other country codes in the certificate)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp.ctr",1,1,"",""
"CertICAO.data.msg.sp.cd","CertICAO.data.msg.sp.cd","","","",1,1,"","","","BackboneElement {[]} {[]}
","ContactDetails","ContactDetails","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp.cd",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO.data.msg.sp.cd.id","CertICAO.data.msg.sp.cd.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO.data.msg.sp.cd.extension","CertICAO.data.msg.sp.cd.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO.data.msg.sp.cd.modifierExtension","CertICAO.data.msg.sp.cd.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO.data.msg.sp.cd.p","CertICAO.data.msg.sp.cd.p","","","",1,1,"","","","string {[]} {[]}
","PhoneNumber","PhoneNumber","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp.cd.p",1,1,"",""
"CertICAO.data.msg.sp.cd.e","CertICAO.data.msg.sp.cd.e","","","",1,1,"","","","string {[]} {[]}
","Email","Email","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp.cd.e",1,1,"",""
"CertICAO.data.msg.sp.cd.a","CertICAO.data.msg.sp.cd.a","","","",1,1,"","","","string {[]} {[]}
","Address","Address","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.sp.cd.a",1,1,"",""
"CertICAO.data.msg.dat","CertICAO.data.msg.dat","","","",0,1,"","","","BackboneElement {[]} {[]}
","DateTimeTestReport (Required for `icao.test` only, not used of `icao.vacc`)","DateTimeTestReport (Required for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.dat",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO.data.msg.dat.id","CertICAO.data.msg.dat.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO.data.msg.dat.extension","CertICAO.data.msg.dat.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO.data.msg.dat.modifierExtension","CertICAO.data.msg.dat.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CertICAO.data.msg.dat.sc","CertICAO.data.msg.dat.sc","","","",1,1,"","","","dateTime {[]} {[]}
","SpecimenCollection (RFC3339)","SpecimenCollection (RFC3339)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.dat.sc",1,1,"",""
"CertICAO.data.msg.dat.ri","CertICAO.data.msg.dat.ri","","","",1,1,"","","","dateTime {[]} {[]}
","ReportIssuance (RFC3339)","ReportIssuance (RFC3339)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.dat.ri",1,1,"",""
"CertICAO.data.msg.tr","CertICAO.data.msg.tr","","","",0,1,"","","","BackboneElement {[]} {[]}
","TestResult (Required for `icao.test` only, not used of `icao.vacc`)","TestResult (Required for `icao.test` only, not used of `icao.vacc`)","","","","","","","","","",,,,,"",,,,"CertICAO.data.msg.tr",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CertICAO.data.msg.tr.id","CertICAO.data.msg.tr.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CertICAO.data.msg.tr.extension","CertICAO.data.msg.tr.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
