URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/discriminator-type,4.0.1,active,"2.16.840.1.113883.4.642.4.92",DiscriminatorType,DiscriminatorType,"How an element value is interpreted when discrimination is evaluated.","ValueSet/discriminator-type"
http://hl7.org/fhir/extension-context-type,4.0.1,active,"2.16.840.1.113883.4.642.4.1013",ExtensionContextType,ExtensionContextType,"How an extension context is interpreted.","ValueSet/extension-context-type"
http://hl7.org/fhir/filter-operator,4.0.1,active,"2.16.840.1.113883.4.642.4.479",FilterOperator,FilterOperator,"The kind of operation to perform as a part of a property based filter.","ValueSet/filter-operator"
http://hl7.org/fhir/group-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.285",GroupType,GroupType,"Types of resources that are part of group.","ValueSet/group-type"
http://hl7.org/fhir/guide-page-generation,4.0.1,draft,"2.16.840.1.113883.4.642.4.999",GuidePageGeneration,GuidePageGeneration,"A code that indicates how the page is generated.","ValueSet/guide-page-generation"
http://hl7.org/fhir/guide-parameter-code,4.0.1,draft,"2.16.840.1.113883.4.642.4.997",GuideParameterCode,GuideParameterCode,"Code of parameter that is input to the guide.","ValueSet/guide-parameter-code"
http://hl7.org/fhir/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.4.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/item-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.445",QuestionnaireItemType,QuestionnaireItemType,"Distinguishes groups from questions and display text and indicates data type for questions.","ValueSet/item-type"
http://hl7.org/fhir/map-context-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.680",StructureMapContextType,StructureMapContextType,"How to interpret the context.","ValueSet/map-context-type"
http://hl7.org/fhir/map-group-type-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.688",StructureMapGroupTypeMode,StructureMapGroupTypeMode,"If this is the default rule set to apply for the source type, or this combination of types.","ValueSet/map-group-type-mode"
http://hl7.org/fhir/map-input-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.678",StructureMapInputMode,StructureMapInputMode,"Mode for this instance of data.","ValueSet/map-input-mode"
http://hl7.org/fhir/map-model-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.676",StructureMapModelMode,StructureMapModelMode,"How the referenced structure is used in this mapping.","ValueSet/map-model-mode"
http://hl7.org/fhir/map-source-list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.684",StructureMapSourceListMode,StructureMapSourceListMode,"If field is a list, how to manage the source.","ValueSet/map-source-list-mode"
http://hl7.org/fhir/map-target-list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.686",StructureMapTargetListMode,StructureMapTargetListMode,"If field is a list, how to manage the production.","ValueSet/map-target-list-mode"
http://hl7.org/fhir/map-transform,4.0.1,draft,"2.16.840.1.113883.4.642.4.682",StructureMapTransform,StructureMapTransform,"How data is copied/created.","ValueSet/map-transform"
http://hl7.org/fhir/property-representation,4.0.1,active,"2.16.840.1.113883.4.642.4.88",PropertyRepresentation,PropertyRepresentation,"How a property is represented when serialized.","ValueSet/property-representation"
http://hl7.org/fhir/publication-status,4.0.1,active,"2.16.840.1.113883.4.642.4.4",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","ValueSet/publication-status"
http://hl7.org/fhir/questionnaire-enable-behavior,4.0.1,draft,"2.16.840.1.113883.4.642.4.1008",EnableWhenBehavior,EnableWhenBehavior,"Controls how multiple enableWhen values are interpreted -  whether all or any must be true.","ValueSet/questionnaire-enable-behavior"
http://hl7.org/fhir/questionnaire-enable-operator,4.0.1,draft,"2.16.840.1.113883.4.642.4.1006",QuestionnaireItemOperator,QuestionnaireItemOperator,"The criteria by which a question is enabled.","ValueSet/questionnaire-enable-operator"
http://hl7.org/fhir/reference-version-rules,4.0.1,active,"2.16.840.1.113883.4.642.4.90",ReferenceVersionRules,ReferenceVersionRules,"Whether a reference needs to be version specific or version independent, or whether either can be used.","ValueSet/reference-version-rules"
http://hl7.org/fhir/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-resource-types,4.0.1,draft,"2.16.840.1.113883.4.642.4.1059",RequestResourceType,RequestResourceType,"A list of all the request resource types defined in this version of the FHIR specification.","ValueSet/request-resource-types"
http://hl7.org/fhir/resource-aggregation-mode,4.0.1,active,"2.16.840.1.113883.4.642.4.86",AggregationMode,AggregationMode,"How resource references can be aggregated.","ValueSet/resource-aggregation-mode"
http://hl7.org/fhir/resource-slicing-rules,4.0.1,active,"2.16.840.1.113883.4.642.4.84",SlicingRules,SlicingRules,"How slices are interpreted when evaluating an instance.","ValueSet/resource-slicing-rules"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/subject-type,ValueSet/defined-types,ValueSet/resource-types"
http://hl7.org/fhir/spdx-license,84728b7,draft,"2.16.840.1.113883.4.642.4.1027",SPDXLicense,SPDXLicense,"The license that applies to an Implementation Guide (using an SPDX license Identifiers, or 'not-open-source'). The binding is required but new SPDX license Identifiers are allowed to be used (https://spdx.org/licenses/).","ValueSet/spdx-license"
http://hl7.org/fhir/structure-definition-kind,4.0.1,active,"2.16.840.1.113883.4.642.4.669",StructureDefinitionKind,StructureDefinitionKind,"Defines the type of structure that a definition is describing.","ValueSet/structure-definition-kind"
http://hl7.org/fhir/type-derivation-rule,4.0.1,active,"2.16.840.1.113883.4.642.4.674",TypeDerivationRule,TypeDerivationRule,"How a type relates to its baseDefinition.","ValueSet/type-derivation-rule"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/questionnaire-questions,ValueSet/observation-codes"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/condition-code,ValueSet/clinical-findings,ValueSet/medication-codes,ValueSet/body-site,ValueSet/questionnaire-answers,ValueSet/goal-start-event,ValueSet/procedure-code,ValueSet/designation-use"
http://terminology.hl7.org/CodeSystem/action-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1246",ActionType,ActionType,"The type of action to be performed.","ValueSet/action-type"
http://terminology.hl7.org/CodeSystem/composite-measure-scoring,1.0.0,draft,"2.16.840.1.113883.4.642.1.1235",CompositeMeasureScoring,CompositeMeasureScoring,"The composite scoring method of the measure.","ValueSet/composite-measure-scoring"
http://terminology.hl7.org/CodeSystem/definition-topic,1.0.0,draft,"2.16.840.1.113883.4.642.1.1244",DefinitionTopic,DefinitionTopic,"High-level categorization of the definition, used for searching, sorting, and filtering.","ValueSet/definition-topic"
http://terminology.hl7.org/CodeSystem/definition-use,2.0.0,active,"2.16.840.1.113883.4.642.1.1191",DefinitionUseCodes,Structure Definition Use Codes / Keywords,"Structure Definition Use Codes / Keywords","ValueSet/definition-use"
http://terminology.hl7.org/CodeSystem/goal-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1097",GoalCategory,Goal category,"Example codes for grouping goals to use for filtering or presentation.","ValueSet/goal-category"
http://terminology.hl7.org/CodeSystem/goal-priority,1.0.0,draft,"2.16.840.1.113883.4.642.1.1096",GoalPriority,Goal priority,"Indicates the level of importance associated with reaching or sustaining a goal.","ValueSet/goal-priority"
http://terminology.hl7.org/CodeSystem/library-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1230",LibraryType,LibraryType,"The type of knowledge asset this library contains.","ValueSet/library-type"
http://terminology.hl7.org/CodeSystem/measure-data-usage,1.0.0,draft,"2.16.840.1.113883.4.642.1.1234",MeasureDataUsage,MeasureDataUsage,"The intended usage for supplemental data elements in the measure.","ValueSet/measure-data-usage"
http://terminology.hl7.org/CodeSystem/measure-improvement-notation,1.0.0,draft,"2.16.840.1.113883.4.642.1.1395",MeasureImprovementNotation,MeasureImprovementNotation,"Observation values that indicate what change in a measurement value or score is indicative of an improvement in the measured item or scored issue.","ValueSet/measure-improvement-notation"
http://terminology.hl7.org/CodeSystem/measure-population,1.0.0,draft,"2.16.840.1.113883.4.642.1.1231",MeasurePopulationType,MeasurePopulationType,"The type of population.","ValueSet/measure-population"
http://terminology.hl7.org/CodeSystem/measure-scoring,3.0.0,draft,"2.16.840.1.113883.4.642.1.1232",MeasureScoring,MeasureScoring,"The scoring type of the measure.","ValueSet/measure-scoring"
http://terminology.hl7.org/CodeSystem/measure-type,3.0.0,draft,"2.16.840.1.113883.4.642.1.1233",MeasureType,MeasureType,"The type of measure (includes codes from 2.16.840.1.113883.1.11.20368).","ValueSet/measure-type"
http://terminology.hl7.org/CodeSystem/plan-definition-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1245",PlanDefinitionType,PlanDefinitionType,"The type of PlanDefinition.","ValueSet/plan-definition-type"
http://terminology.hl7.org/CodeSystem/v2-0203,4.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
urn:iso:std:iso:3166,1.0.1,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/jurisdiction"
urn:iso:std:iso:3166:-2,2013-11,retired,"1.0.3166.2",Iso3166_2,ISO 3166 Part 2 Country Subdivision Codes,"Identifies the coding system published in the ISO 3166-2 Standard for Country Subdivision codes. This standard is released periodically, and a new OID will be assigned by ISO for new editions.","ValueSet/jurisdiction"
